URL,Thumbnail,Title,Name,Address Origin,Address,Number of Bedrooms,Number of Bathrooms,Area,Price
https://rever.vn/mua/can-ho-vinhomes-grand-park-huong-ban-cong-dong-bac-day-du-noi-that-dien-tich-69m2-7,https://photo.rever.vn/v3/get/rvukKlE60k8yggnsz2lwhvYSFzPIcxvnt9xGhpkVh8dGlGEZEx9t18S4PtRItuUJhxeMPQTKntIpI50x6mW1j+Rg==/750x500/image.jpg,Căn hộ Vinhomes Grand Park hướng ban công đông bắc đầy đủ nội thất diện tích 69m²,Căn hộ Vinhomes Grand Park hướng ban công đông bắc đầy đủ nội thất diện tích 69m²,[object Object],"Nguyễn Xiển, Quận 9",2,2,69,3.6 tỷ
https://rever.vn/mua/can-ho-vinhomes-grand-park-huong-bac-dien-tich-47m2-1,https://photo.rever.vn/photo/v3/get/rvvnsR46R4AJpcJOoaiW5ZxEhrLIFy1TO5rgQPasqyT9xcQD16z0_05Vmw3MX6LcspEiQZLovw6zmJqXXfvEHyeg==/750x500/image.jpg,"Căn hộ Vinhomes Grand Park hướng Bắc, diện tích 47m²","Căn hộ Vinhomes Grand Park hướng Bắc, diện tích 47m²",[object Object],"Nguyễn Xiển, Quận 9",1,1,47,1.95 tỷ
https://rever.vn/mua/can-ho-eco-green-saigon-noi-that-co-ban-dien-tich-95-2m2,https://photo.rever.vn/v3/get/rv6HTtbtlGNTbnEu32VFwXB9NeiG9l_NyF5msVg21MiyHEwT4A+FOtRuzkd6_fRDaV3jw3nBo6uXJpE4x5PkoaLg==/750x500/image.jpg,Căn hộ Eco Green Saigon nội thất cơ bản diện tích 95.2m².,Căn hộ Eco Green Saigon nội thất cơ bản diện tích 95.2m².,[object Object],"Nguyễn Văn Linh, Quận 7",3,2,95.2,5.3 tỷ
https://rever.vn/mua/can-ho-hoang-anh-river-view-day-du-noi-that-dien-tich-149m2,https://photo.rever.vn/v3/get/rvqiClK8eeroWryTFnYHLDGiZUJQ_rAsODJJ1meTqV2rfJ6vOo+bY_nGjzKkDlnLz6Yp3qU9TG1I41V99ue9F6QA==/750x500/image.jpg,Căn hộ Hoàng Anh River View đầy đủ nội thất diện tích 149m².,Căn hộ Hoàng Anh River View đầy đủ nội thất diện tích 149m².,[object Object],"Nguyễn Văn Hưởng, Quận 2",4,3,149,7.3 tỷ
https://rever.vn/mua/can-ho-safira-khang-dien-co-2-phong-ngu-day-du-noi-that-2,https://photo.rever.vn/v3/get/rvPMjtAI4KrxRSN13aWPYFWSmGiN+wX435BJ5QDNbnxh25svh8X8eyMIJ980hkgfBiQCovD2FdGos6Qci62m7RoQ==/750x500/image.jpg,"Căn hộ Safira Khang Điền có 2 phòng ngủ, đầy đủ nội thất.","Căn hộ Safira Khang Điền có 2 phòng ngủ, đầy đủ nội thất.",[object Object],"Võ Chí Công, Quận 9",2,2,67.15,2.87 tỷ
https://rever.vn/mua/can-ho-masteri-lumiere-riverside-co-2-phong-ngu-noi-that-co-ban,https://photo.rever.vn/v3/get/rvZvaJsMTEMTeN_HFusMDcEs3hqAqq2RrDn3PiBR6gKqWBEjkbvauge+3p4oWjQX4pQHqzijjtXH6RBA5S3ZpTIA==/750x500/image.jpg,"Căn hộ Masteri Lumiere Riverside có 2 phòng ngủ, nội thất cơ bản.","Căn hộ Masteri Lumiere Riverside có 2 phòng ngủ, nội thất cơ bản.",[object Object],"Xa Lộ Hà Nội, Quận 2",2,2,71.7,8.9 tỷ
https://rever.vn/mua/can-ho-safira-khang-dien-thiet-ke-2-phong-ngu-khong-co-noi-that,https://photo.rever.vn/v3/get/rvSyP2Cfux2S878u5_rZoT3IlWkabLleU5dP9IRIDQPU0HVrlJpaYxaTY1yjzwOUunJTeOszm31s+Sv6ae8IaypQ==/750x500/image.jpg,"Căn hộ Safira Khang Điền thiết kế 2 phòng ngủ, không có nội thất.","Căn hộ Safira Khang Điền thiết kế 2 phòng ngủ, không có nội thất.",[object Object],"Võ Chí Công, Quận 9",2,2,68,2.9 tỷ
https://rever.vn/mua/nha-mat-tien-duong-nguyen-lam-dien-tich-dat-23-9m2-khu-dan-cu-hien-huu,https://photo.rever.vn/v3/get/rv1ny1U1hDBDql5D9Hw9PQsSjKE_sg8jIgHpE0QWgPpkFkQcBPj0yPppAPgQGiej9NqX6D9FIiXoP9XqK9dGglqg==/750x500/image.jpg,"Nhà mặt tiền đường Nguyễn Lâm diện tích đất 23.9m2, khu dân cư hiện hữu.","Nhà mặt tiền đường Nguyễn Lâm diện tích đất 23.9m2, khu dân cư hiện hữu.",[object Object],"Nguyễn Lâm, Phú Nhuận",2,2,23.9,3.1 tỷ
https://rever.vn/mua/can-ho-safira-khang-dien-noi-that-co-ban-dien-tich-67-12m2,https://photo.rever.vn/v3/get/rvb9rV4uqgixDRccTRwgzxZCYI41QiqFRavBam7uN8kGYwAOM9ajAY91eCFfiJwRfYI9M3K6E+C5Yll3fhBDjRSw==/750x500/image.jpg,Căn hộ Safira Khang Điền nội thất cơ bản diện tích 67.12m²,Căn hộ Safira Khang Điền nội thất cơ bản diện tích 67.12m²,[object Object],"Võ Chí Công, Quận 9",2,2,67.12,2.85 tỷ
https://rever.vn/mua/can-ho-masteri-lumiere-riverside-thiet-ke-2-phong-ngu,https://photo.rever.vn/v3/get/rvPVkawhJceliHgYBFYIsU96KRux+VngzQBtOmJhsMC07ujLERppXb0ScyGSPxQzocSBW8BI1YeW3H4s1S5FMQZA==/750x500/image.jpg,Căn hộ Masteri Lumiere Riverside thiết kế 2 phòng ngủ.,Căn hộ Masteri Lumiere Riverside thiết kế 2 phòng ngủ.,[object Object],"Xa Lộ Hà Nội, Quận 2",2,2,76.2,7.9 tỷ
https://rever.vn/mua/can-ho-masteri-lumiere-riverside-noi-that-co-ban-dien-tich-73m2-1,https://photo.rever.vn/v3/get/rv4GLoqXAH1cXNI1E0acB8zfIMkxMQE4I4HFWTxqAlI7LAbUagI2t54oo9jLPLVrTMGvsFKCNd+NvPBGVI8h+8hA==/750x500/image.jpg,Căn hộ Masteri Lumiere Riverside nội thất cơ bản diện tích 73m²,Căn hộ Masteri Lumiere Riverside nội thất cơ bản diện tích 73m²,[object Object],"Xa Lộ Hà Nội, Quận 2",2,2,72,9.2 tỷ
https://rever.vn/mua/can-ho-masteri-lumiere-riverside-view-song-don-gio-mat-me,https://photo.rever.vn/v3/get/rvkp1IQk1v3I0KY9bG4aUAG89osuZbWFmPdVVtC00gHTFVQj2+OB1loANg3sBjpqtwKcFA3_SduMuAkdLEaJvuXA==/750x500/image.jpg,Căn hộ Masteri Lumiere Riverside view sông đón gió mát mẻ.,Căn hộ Masteri Lumiere Riverside view sông đón gió mát mẻ.,[object Object],"Xa Lộ Hà Nội, Quận 2",3,3,95.3,11.96 tỷ
https://rever.vn/mua/can-ho-masteri-lumiere-riverside-tang-22-thiet-ke-hien-dai-noi-that-co-ban,https://photo.rever.vn/v3/get/rvgDdiFcmzAxF5AUxJQgfy2AXnOzFjjm8Bpy35adQex6+RsJHpHBr7UtKyeI7T1jqMX2P1hRHAdAKYelha7ZQTDA==/750x500/image.jpg,"Căn hộ Masteri Lumiere Riverside tầng 22 thiết kế hiện đại, nội thất cơ bản.","Căn hộ Masteri Lumiere Riverside tầng 22 thiết kế hiện đại, nội thất cơ bản.",[object Object],"Xa Lộ Hà Nội, Quận 2",2,2,73,7.75 tỷ
https://rever.vn/mua/can-ho-safira-khang-dien-ban-cong-rong-rai-view-don-gio-mat-me,https://photo.rever.vn/v3/get/rv1Ywjvz47Ffn+22sry1VHMS7rAyNna3rOMd85JZoL0e+54PsumsGLG8LWsGdRcCb_GFmcNrEn05jzYh_v3s_CeQ==/750x500/image.jpg,"Căn hộ Safira Khang Điền ban công rộng rãi, view đón gió mát mẻ.","Căn hộ Safira Khang Điền ban công rộng rãi, view đón gió mát mẻ.",[object Object],"Võ Chí Công, Quận 9",2,2,68,2.95 tỷ
https://rever.vn/mua/can-ho-the-marq-huong-ban-cong-dong-bac-noi-that-co-ban-dien-tich-73-87m2,https://photo.rever.vn/v3/get/rv4u09018VVIvdxD3unieHC0XFM9d0yi+2WnjUM3SnLEzMXfwS0DjRdwA46hTOhavmMKI8MnUE0dfaoTZjG8iV6Q==/750x500/image.jpg,Căn hộ The Marq hướng ban công đông bắc nội thất cơ bản diện tích 73.87m²,Căn hộ The Marq hướng ban công đông bắc nội thất cơ bản diện tích 73.87m²,[object Object],"Nguyễn Đình Chiểu, Quận 1",2,2,73.87,16 tỷ
https://rever.vn/mua/can-ho-nassim-thao-dien-view-song-min-mat-noi-that-day-du,https://photo.rever.vn/v3/get/rvhmIJqnXPcg1LmRNRmlvfHChyeG0Qu9uDtUE57DGn0whzIfXpOuZaXCbc8pIhWgwVEzuBeNW9DFCUKC34h8lToQ==/750x500/image.jpg,"Căn hộ Nassim Thảo Điền view sông mịn mắt, nội thất đầy đủ bao gồm ô xe","Căn hộ Nassim Thảo Điền view sông mịn mắt, nội thất đầy đủ bao gồm ô xe",[object Object],"Số 11, Quận 2",2,2,84.64,9.53 tỷ
https://rever.vn/mua/can-ho-lexington-residence-tang-trung-view-landmark-81,https://photo.rever.vn/v2/get/bS3qMPwdVt2XX2edWzaGlMJ1KGROZzaeASLBOakWVkI=/750x500/image.jpg,"Căn hộ Lexington Residence tầng trung, view Landmark 81.","Căn hộ Lexington Residence tầng trung, view Landmark 81.",[object Object],"Mai Chí Thọ, Quận 2",3,2,97,4.8 tỷ
https://rever.vn/mua/can-ho-vinhomes-grand-park-tang-27-cua-huong-tay-bac-view-thoang-mat,https://photo.rever.vn/v3/get/a0nf2_IQ3Z0MdZlwjn_Eu7HdJd9I3_+SBwNYVeCDv0Q=/750x500/image.jpg,"Căn hộ Vinhomes Grand Park hướng Đông Nam, diện tích 59m²","Căn hộ Vinhomes Grand Park hướng Đông Nam, diện tích 59m²",[object Object],"Nguyễn Xiển, Quận 9",2,1,59,2.27 tỷ
https://rever.vn/mua/can-ho-lexington-residence-dien-tich-48-5m2,https://photo.rever.vn/v3/get/rvJKfoeaCASFkfHtVEe8raCuppEUus6Lz+x+KVO8_zG+FLFWQEwvc+h3S0KI2WZ8ihrTqwKYC2FIFy8aAKBgCw3Q==/750x500/image.jpg,"Căn hộ Lexington Residence, diện tích 48.5m²","Căn hộ Lexington Residence, diện tích 48.5m²",[object Object],"Mai Chí Thọ, Quận 2",1,1,48.5,2.9 tỷ
https://rever.vn/mua/ban-can-ho-the-sun-avenue-1pn-day-du-noi-that-view-thoang,https://photo.rever.vn/v3/get/rvtptMpK4pcZSt7xO56mdBQElHKYqXEW9DhAeEWRxhHsnMJPvJdjiky8PrcEXstFXbQI1gysuMkYCr+PpZVtcaWQ==/750x500/image.jpg,"Bán Căn hộ The Sun Avenue 1PN + đầy đủ nội thất, view thoáng","Bán Căn hộ The Sun Avenue 1PN + đầy đủ nội thất, view thoáng",[object Object],"Mai Chí Thọ, Quận 2",1,1,56,4.2 tỷ
https://rever.vn/mua/can-ho-estella-heights-duplex-dien-tich-123m2,https://photo.rever.vn/v3/get/rvJsuW3EexZ8crj2QgaPoKl8_UWKwwYMmC93B4AL8pKXRJzLLcoH_SmBAllBfEsQfeYXfyACyRoAT1vYK3RDFplg==/750x500/image.jpg,Căn hộ Estella Heights Duplex diện tích 123m²,Căn hộ Estella Heights Duplex diện tích 123m²,[object Object],"Xa Lộ Hà Nội, Quận 2",2,2,123,11.5 tỷ
https://rever.vn/mua/can-ho-vinhomes-grand-park-huong-ban-cong-tay-nam-noi-that-co-ban-dien-tich-58-9m2,https://photo.rever.vn/v3/get/rvTVz4keN7nRwSwYcZSDcULPGezKR8c_J2eqMr2Oa3Gt2jHSJeUop0biGGhs3tYzMv332ciWYovzL3RiL++jCF+Q==/750x500/image.jpg,Căn hộ Vinhomes Grand Park hướng ban công tây nam nội thất cơ bản diện tích 58.9m²,Căn hộ Vinhomes Grand Park hướng ban công tây nam nội thất cơ bản diện tích 58.9m²,[object Object],"Nguyễn Xiển, Quận 9",2,2,58.9,3.3 tỷ
https://rever.vn/mua/can-ho-the-vista-an-phu-dien-tich-138m2-1,https://photo.rever.vn/photo/v3/get/rvTac8lMq3wIQO7m+X4cjWn+qYLBhOAJrEIuQOqm4Xk___xtqBXA4vNOb3RGNzSCVFqAnv3qX9WFNAC7PbNpX8lQ==/750x500/image.jpg,"Căn hộ The Vista An Phú, diện tích 138m²","Căn hộ The Vista An Phú, diện tích 138m²",[object Object],"Xa Lộ Hà Nội, Quận 2",3,2,138,7.2 tỷ
https://rever.vn/mua/can-ho-the-vista-an-phu-dien-tich-138m2,https://photo.rever.vn/photo/v3/get/rvPZ0Ih4bDq68LM3w_X2IqLhoI9UBlu8HOOdA_7OZ64Qzls97D1jtBUgyDS3oh9c+2Na3CagLuxtkeXxoMtT4o5w==/750x500/image.jpg,"Căn hộ The Vista An Phú, diện tích 138m²","Căn hộ The Vista An Phú, diện tích 138m²",[object Object],"Xa Lộ Hà Nội, Quận 2",3,2,138,6.8 tỷ
https://rever.vn/mua/can-ho-vinhomes-grand-park-huong-ban-cong-dong-bac-day-du-noi-that-dien-tich-69m2-7,https://photo.rever.vn/v3/get/rvukKlE60k8yggnsz2lwhvYSFzPIcxvnt9xGhpkVh8dGlGEZEx9t18S4PtRItuUJhxeMPQTKntIpI50x6mW1j+Rg==/750x500/image.jpg,Căn hộ Vinhomes Grand Park hướng ban công đông bắc đầy đủ nội thất diện tích 69m²,Căn hộ Vinhomes Grand Park hướng ban công đông bắc đầy đủ nội thất diện tích 69m²,[object Object],"Nguyễn Xiển, Quận 9",2,2,69,3.6 tỷ
https://rever.vn/mua/can-ho-vinhomes-grand-park-huong-bac-dien-tich-47m2-1,https://photo.rever.vn/photo/v3/get/rvvnsR46R4AJpcJOoaiW5ZxEhrLIFy1TO5rgQPasqyT9xcQD16z0_05Vmw3MX6LcspEiQZLovw6zmJqXXfvEHyeg==/750x500/image.jpg,"Căn hộ Vinhomes Grand Park hướng Bắc, diện tích 47m²","Căn hộ Vinhomes Grand Park hướng Bắc, diện tích 47m²",[object Object],"Nguyễn Xiển, Quận 9",1,1,47,1.95 tỷ
https://rever.vn/mua/can-ho-eco-green-saigon-noi-that-co-ban-dien-tich-95-2m2,https://photo.rever.vn/v3/get/rv6HTtbtlGNTbnEu32VFwXB9NeiG9l_NyF5msVg21MiyHEwT4A+FOtRuzkd6_fRDaV3jw3nBo6uXJpE4x5PkoaLg==/750x500/image.jpg,Căn hộ Eco Green Saigon nội thất cơ bản diện tích 95.2m².,Căn hộ Eco Green Saigon nội thất cơ bản diện tích 95.2m².,[object Object],"Nguyễn Văn Linh, Quận 7",3,2,95.2,5.3 tỷ
https://rever.vn/mua/can-ho-hoang-anh-river-view-day-du-noi-that-dien-tich-149m2,https://photo.rever.vn/v3/get/rvqiClK8eeroWryTFnYHLDGiZUJQ_rAsODJJ1meTqV2rfJ6vOo+bY_nGjzKkDlnLz6Yp3qU9TG1I41V99ue9F6QA==/750x500/image.jpg,Căn hộ Hoàng Anh River View đầy đủ nội thất diện tích 149m².,Căn hộ Hoàng Anh River View đầy đủ nội thất diện tích 149m².,[object Object],"Nguyễn Văn Hưởng, Quận 2",4,3,149,7.3 tỷ
https://rever.vn/mua/can-ho-safira-khang-dien-co-2-phong-ngu-day-du-noi-that-2,https://photo.rever.vn/v3/get/rvPMjtAI4KrxRSN13aWPYFWSmGiN+wX435BJ5QDNbnxh25svh8X8eyMIJ980hkgfBiQCovD2FdGos6Qci62m7RoQ==/750x500/image.jpg,"Căn hộ Safira Khang Điền có 2 phòng ngủ, đầy đủ nội thất.","Căn hộ Safira Khang Điền có 2 phòng ngủ, đầy đủ nội thất.",[object Object],"Võ Chí Công, Quận 9",2,2,67.15,2.87 tỷ
https://rever.vn/mua/can-ho-masteri-lumiere-riverside-co-2-phong-ngu-noi-that-co-ban,https://photo.rever.vn/v3/get/rvZvaJsMTEMTeN_HFusMDcEs3hqAqq2RrDn3PiBR6gKqWBEjkbvauge+3p4oWjQX4pQHqzijjtXH6RBA5S3ZpTIA==/750x500/image.jpg,"Căn hộ Masteri Lumiere Riverside có 2 phòng ngủ, nội thất cơ bản.","Căn hộ Masteri Lumiere Riverside có 2 phòng ngủ, nội thất cơ bản.",[object Object],"Xa Lộ Hà Nội, Quận 2",2,2,71.7,8.9 tỷ
https://rever.vn/mua/can-ho-safira-khang-dien-thiet-ke-2-phong-ngu-khong-co-noi-that,https://photo.rever.vn/v3/get/rvSyP2Cfux2S878u5_rZoT3IlWkabLleU5dP9IRIDQPU0HVrlJpaYxaTY1yjzwOUunJTeOszm31s+Sv6ae8IaypQ==/750x500/image.jpg,"Căn hộ Safira Khang Điền thiết kế 2 phòng ngủ, không có nội thất.","Căn hộ Safira Khang Điền thiết kế 2 phòng ngủ, không có nội thất.",[object Object],"Võ Chí Công, Quận 9",2,2,68,2.9 tỷ
https://rever.vn/mua/nha-mat-tien-duong-nguyen-lam-dien-tich-dat-23-9m2-khu-dan-cu-hien-huu,https://photo.rever.vn/v3/get/rv1ny1U1hDBDql5D9Hw9PQsSjKE_sg8jIgHpE0QWgPpkFkQcBPj0yPppAPgQGiej9NqX6D9FIiXoP9XqK9dGglqg==/750x500/image.jpg,"Nhà mặt tiền đường Nguyễn Lâm diện tích đất 23.9m2, khu dân cư hiện hữu.","Nhà mặt tiền đường Nguyễn Lâm diện tích đất 23.9m2, khu dân cư hiện hữu.",[object Object],"Nguyễn Lâm, Phú Nhuận",2,2,23.9,3.1 tỷ
https://rever.vn/mua/can-ho-safira-khang-dien-noi-that-co-ban-dien-tich-67-12m2,https://photo.rever.vn/v3/get/rvb9rV4uqgixDRccTRwgzxZCYI41QiqFRavBam7uN8kGYwAOM9ajAY91eCFfiJwRfYI9M3K6E+C5Yll3fhBDjRSw==/750x500/image.jpg,Căn hộ Safira Khang Điền nội thất cơ bản diện tích 67.12m²,Căn hộ Safira Khang Điền nội thất cơ bản diện tích 67.12m²,[object Object],"Võ Chí Công, Quận 9",2,2,67.12,2.85 tỷ
https://rever.vn/mua/can-ho-masteri-lumiere-riverside-thiet-ke-2-phong-ngu,https://photo.rever.vn/v3/get/rvPVkawhJceliHgYBFYIsU96KRux+VngzQBtOmJhsMC07ujLERppXb0ScyGSPxQzocSBW8BI1YeW3H4s1S5FMQZA==/750x500/image.jpg,Căn hộ Masteri Lumiere Riverside thiết kế 2 phòng ngủ.,Căn hộ Masteri Lumiere Riverside thiết kế 2 phòng ngủ.,[object Object],"Xa Lộ Hà Nội, Quận 2",2,2,76.2,7.9 tỷ
https://rever.vn/mua/can-ho-masteri-lumiere-riverside-noi-that-co-ban-dien-tich-73m2-1,https://photo.rever.vn/v3/get/rv4GLoqXAH1cXNI1E0acB8zfIMkxMQE4I4HFWTxqAlI7LAbUagI2t54oo9jLPLVrTMGvsFKCNd+NvPBGVI8h+8hA==/750x500/image.jpg,Căn hộ Masteri Lumiere Riverside nội thất cơ bản diện tích 73m²,Căn hộ Masteri Lumiere Riverside nội thất cơ bản diện tích 73m²,[object Object],"Xa Lộ Hà Nội, Quận 2",2,2,72,9.2 tỷ
https://rever.vn/mua/can-ho-masteri-lumiere-riverside-view-song-don-gio-mat-me,https://photo.rever.vn/v3/get/rvkp1IQk1v3I0KY9bG4aUAG89osuZbWFmPdVVtC00gHTFVQj2+OB1loANg3sBjpqtwKcFA3_SduMuAkdLEaJvuXA==/750x500/image.jpg,Căn hộ Masteri Lumiere Riverside view sông đón gió mát mẻ.,Căn hộ Masteri Lumiere Riverside view sông đón gió mát mẻ.,[object Object],"Xa Lộ Hà Nội, Quận 2",3,3,95.3,11.96 tỷ
https://rever.vn/mua/can-ho-masteri-lumiere-riverside-tang-22-thiet-ke-hien-dai-noi-that-co-ban,https://photo.rever.vn/v3/get/rvgDdiFcmzAxF5AUxJQgfy2AXnOzFjjm8Bpy35adQex6+RsJHpHBr7UtKyeI7T1jqMX2P1hRHAdAKYelha7ZQTDA==/750x500/image.jpg,"Căn hộ Masteri Lumiere Riverside tầng 22 thiết kế hiện đại, nội thất cơ bản.","Căn hộ Masteri Lumiere Riverside tầng 22 thiết kế hiện đại, nội thất cơ bản.",[object Object],"Xa Lộ Hà Nội, Quận 2",2,2,73,7.75 tỷ
https://rever.vn/mua/can-ho-safira-khang-dien-ban-cong-rong-rai-view-don-gio-mat-me,https://photo.rever.vn/v3/get/rv1Ywjvz47Ffn+22sry1VHMS7rAyNna3rOMd85JZoL0e+54PsumsGLG8LWsGdRcCb_GFmcNrEn05jzYh_v3s_CeQ==/750x500/image.jpg,"Căn hộ Safira Khang Điền ban công rộng rãi, view đón gió mát mẻ.","Căn hộ Safira Khang Điền ban công rộng rãi, view đón gió mát mẻ.",[object Object],"Võ Chí Công, Quận 9",2,2,68,2.95 tỷ
https://rever.vn/mua/can-ho-masteri-lumiere-riverside-noi-that-co-ban-dien-tich-73m2,https://photo.rever.vn/v3/get/rveZmjurCSTSW9mxx4bjNrkRMw1aDDZI_hCEWbA1r1HcXT08j6AbXbfWmG6H8pjqQz8MwLsJK1n7IA+7eW+MnU_Q==/750x500/image.jpg,Căn hộ Masteri Lumiere Riverside nội thất cơ bản diện tích 73m²,Căn hộ Masteri Lumiere Riverside nội thất cơ bản diện tích 73m²,[object Object],"Xa Lộ Hà Nội, Quận 2",2,2,73,8.1 tỷ
https://rever.vn/mua/can-ho-vinhomes-central-park-huong-dong-nam-dien-tich-143-3-m2,https://photo.rever.vn/v3/get/rvt8RlaSgY_3BSxmxcH_KPeHQOxhY67HAWzSD8aghEY_kbQB5E5Zov859SS+lWM3mZcmoHIDUsczkkpZ1qp2A4Rg==/750x500/image.jpg,"Căn hộ  Vinhomes Central Park hướng Đông Nam, diện tích 143,3 m²","Căn hộ  Vinhomes Central Park hướng Đông Nam, diện tích 143,3 m²",[object Object],"Nguyễn Hữu Cảnh, Bình Thạnh",4,3,143.3,16.5 tỷ
https://rever.vn/mua/can-ho-safira-khang-dien-view-noi-khu-huong-dong-nam-1,https://photo.rever.vn/v3/get/sZ8IuiCl+0pwuDlF02AneMbTYpUk06Ba5irVRn3jQh0=/750x500/image.jpg,"Căn hộ Safira Khang Điền view nội khu, hướng Đông Nam.","Căn hộ Safira Khang Điền view nội khu, hướng Đông Nam.",[object Object],"Võ Chí Công, Quận 9",2,2,63,2.8 tỷ
https://rever.vn/mua/can-ho-vinhomes-central-park-day-du-noi-that-dien-tich-78-7m2,https://photo.rever.vn/v3/get/rvK_hDqbLevhVeMfYDZkQrfdBGP07fXgG8vOdlhNh8_LXacbKkBKEa4VlEj5Wn5wGvxNdB3QZPKVvLvKOEjJsTew==/750x500/image.jpg,Căn hộ Vinhomes Central Park đầy đủ nội thất diện tích 78.7m²,Căn hộ Vinhomes Central Park đầy đủ nội thất diện tích 78.7m²,[object Object],"Nguyễn Hữu Cảnh, Bình Thạnh",2,2,78.7,7.1 tỷ
https://rever.vn/mua/can-ho-vinhomes-central-park-day-du-noi-that-dien-tich-53-8m2-1,https://photo.rever.vn/v3/get/rvyG9J_6HlIXtqZCAvGAAkrDLrua2ba5GhY0UwwceI4aap+KnDuYmBsLxsRfmQoTuqu4gPArpRSjyitbSV4KW4bQ==/750x500/image.jpg,Căn hộ Vinhomes Central Park đầy đủ nội thất diện tích 53.8m²,Căn hộ Vinhomes Central Park đầy đủ nội thất diện tích 53.8m²,[object Object],"Nguyễn Hữu Cảnh, Bình Thạnh",1,1,53.8,5 tỷ
https://rever.vn/mua/can-ho-vinhomes-central-park-dien-tich-159-7m2,https://photo.rever.vn/v3/get/rvoZlRj7l+ZeeiLSi_5J+Y69fsnM9eW0OQGJRs7pUCt7C2N7ISmD9V0HPFRRCexujnUvAZqKyLpg6vQeroSb9pmw==/750x500/image.jpg,"Căn hộ Vinhomes Central Park, diện tích 159.7m²","Căn hộ Vinhomes Central Park, diện tích 159.7m²",[object Object],"Nguyễn Hữu Cảnh, Bình Thạnh",4,3,159.7,18.6 tỷ
https://rever.vn/mua/can-ho-safira-khang-dien-huong-ban-cong-dong-nam-noi-that-co-ban-dien-tich-66m2,https://photo.rever.vn/v3/get/rvBh5HBBflwC_6NTHQTR00n028QUqF73fqrAGpFSZ6fnmpF4zTxZMzPkEhJJVKlMJLoAy6KgdRdNDgENg2saEvsg==/750x500/image.jpg,Căn hộ Safira Khang Điền hướng ban công đông nam nội thất cơ bản diện tích 66m²,Căn hộ Safira Khang Điền hướng ban công đông nam nội thất cơ bản diện tích 66m²,[object Object],"Võ Chí Công, Quận 9",2,2,66,2.8 tỷ
https://rever.vn/mua/can-ho-cityland-riverside-day-du-noi-that-dien-tich-125-3m2,https://photo.rever.vn/v3/get/rvOAs5YqiDgO24LJNu4LqSaqgFA2YhqUzrXeDOwy4EvAkvfV7VGP9V8H1_knLUVfEz1VB0f+twGCJ9IMoe32+DMw==/750x500/image.jpg,Căn hộ Cityland Riverside đầy đủ nội thất diện tích 125.3m²,Căn hộ Cityland Riverside đầy đủ nội thất diện tích 125.3m²,[object Object],"Nguyễn Thị Thập, Quận 7",3,2,125.3,5.1 tỷ
https://rever.vn/mua/can-ho-duplex-celadon-city-huong-tay-nam-dien-tich-97m2,https://photo.rever.vn/v3/get/rvP6OZk_Rrey8o53TqfZaEJJiGHJQwh_of88h3piA2H44pZ6NLubK2mIIzSOg1TRaHntzaCObMMGlqSB_WIN8a9Q==/750x500/image.jpg,"Căn hộ duplex Celadon City hướng Tây Nam, diện tích 97m²","Căn hộ duplex Celadon City hướng Tây Nam, diện tích 97m²",[object Object],"Đường N1, Tân Phú",3,2,97,4.4 tỷ
https://rever.vn/mua/can-ho-vinhomes-central-park-huong-tay-dien-tich-84-7m2,https://photo.rever.vn/v3/get/rvaMIjBBmrm8MffMa56MFWDQgiWmCavKDfybbxa0ZTiKOtL2M6f_UGkskJ2L_sf6uEBcsFYVOrzZ7Vt3mBMJea6Q==/750x500/image.jpg,"Căn hộ Vinhomes Central Park hướng Tây, diện tích 84.7m²","Căn hộ Vinhomes Central Park hướng Tây, diện tích 84.7m²",[object Object],"Nguyễn Hữu Cảnh, Bình Thạnh",2,2,84.7,7.2 tỷ
https://rever.vn/mua/can-ho-masteri-thao-dien-huong-ban-cong-tay-bac-day-du-noi-that-dien-tich-70-45m2,https://photo.rever.vn/v3/get/rvmJ+6nPPTbI3jy0myLbj1oQd453q3dF2uPtbpgj1FebWeQGy526qT79oKjpuPcCemE8toSxitcaqPYlTDxpcdXw==/750x500/image.jpg,Căn hộ Masteri Thảo Điền hướng ban công tây bắc đầy đủ nội thất diện tích 70.45m²,Căn hộ Masteri Thảo Điền hướng ban công tây bắc đầy đủ nội thất diện tích 70.45m²,[object Object],"Xa Lộ Hà Nội, Quận 2",2,2,70.45,5.25 tỷ
https://rever.vn/mua/nha-pho-duong-pham-van-chieu-2-tang-dien-tich-55-1m2-phap-ly-so-hong,https://photo.rever.vn/v3/get/rvKnxGYE+CaWixfgeE+2eKq3PG6yXTr1fX1XUVi8tNOdnzvSM0_XUGKDaKAj8inI2mWlJkCE5ATORrWmCp5HRocw==/750x500/image.jpg,Nhà phố Đường Phạm Văn Chiêu 2 tầng diện tích 55.1m² pháp lý sổ hồng,Nhà phố Đường Phạm Văn Chiêu 2 tầng diện tích 55.1m² pháp lý sổ hồng,[object Object],"Phạm Văn Chiêu, Gò Vấp",2,2,55.1,7.75 tỷ
